Province/State,Country/Region,Lat,Long,Date,Confirmed,Recovered,Deaths
,Fiji,-17.7134,178.065,3/6/20,0,0.0,0
,Finland,64.0,26.0,3/6/20,15,0.0,0
French Guiana,France,3.9339,-53.1258,3/6/20,0,0.0,0
French Polynesia,France,-17.6797,149.4068,3/6/20,0,0.0,0
Guadeloupe,France,16.25,-61.5833,3/6/20,0,0.0,0
Mayotte,France,-12.8275,45.1662,3/6/20,0,0.0,0
New Caledonia,France,-20.9043,165.618,3/6/20,0,0.0,0
Reunion,France,-21.1351,55.2471,3/6/20,0,0.0,0
Saint Barthelemy,France,17.9,-62.8333,3/6/20,3,0.0,0
St Martin,France,18.0708,-63.0501,3/6/20,0,0.0,0
Martinique,France,14.6415,-61.0242,3/6/20,0,0.0,0
,France,46.2276,2.2137,3/6/20,653,0.0,9
,Gabon,-0.8037,11.6094,3/6/20,0,0.0,0
,Gambia,13.4432,-15.3101,3/6/20,0,0.0,0
,Georgia,42.3154,43.3569,3/6/20,4,0.0,0
,Germany,51.0,9.0,3/6/20,670,0.0,0
,Ghana,7.9465,-1.0232,3/6/20,0,0.0,0
,Greece,39.0742,21.8243,3/6/20,45,0.0,0
,Guatemala,15.7835,-90.2308,3/6/20,0,0.0,0
,Guinea,9.9456,-9.6966,3/6/20,0,0.0,0
,Guyana,5.0,-58.75,3/6/20,0,4.0,0
,Haiti,18.9712,-72.2852,3/6/20,0,0.0,0
,Holy See,41.9029,12.4534,3/6/20,1,8.0,0
,Honduras,15.2,-86.2419,3/6/20,0,2.0,0
,Hungary,47.1625,19.5033,3/6/20,2,0.0,0
,Iceland,64.9631,-19.0208,3/6/20,43,7.0,0
,India,21.0,78.0,3/6/20,31,0.0,0
,Indonesia,-0.7893,113.9213,3/6/20,4,2.0,0
,Iran,32.0,53.0,3/6/20,4747,0.0,124
,Iraq,33.0,44.0,3/6/20,40,0.0,3
,Ireland,53.1424,-7.6921,3/6/20,18,14.0,0
,Israel,31.0,35.0,3/6/20,37,0.0,0
,Italy,43.0,12.0,3/6/20,4636,0.0,197
,Jamaica,18.1096,-77.2975,3/6/20,0,1.0,0
,Japan,36.0,138.0,3/6/20,420,1.0,6
,Jordan,31.24,36.51,3/6/20,1,0.0,0
,Kazakhstan,48.0196,66.9237,3/6/20,0,0.0,0
,Kenya,-0.0236,37.9062,3/6/20,0,0.0,0
,"Korea, South",36.0,128.0,3/6/20,6593,0.0,42
,Kuwait,29.5,47.75,3/6/20,58,0.0,0
,Kyrgyzstan,41.2044,74.7661,3/6/20,0,0.0,0
,Latvia,56.8796,24.6032,3/6/20,1,0.0,0
,Lebanon,33.8547,35.8623,3/6/20,22,0.0,0
,Liberia,6.4281,-9.4295,3/6/20,0,0.0,0
,Liechtenstein,47.14,9.55,3/6/20,1,0.0,0
,Lithuania,55.1694,23.8813,3/6/20,1,1.0,0
,Luxembourg,49.8153,6.1296,3/6/20,2,0.0,0
,Madagascar,-18.7669,46.8691,3/6/20,0,8.0,0
,Malaysia,2.5,112.5,3/6/20,83,0.0,0
,Maldives,3.2028,73.2207,3/6/20,0,0.0,0
,Malta,35.9375,14.3754,3/6/20,0,0.0,0
,Mauritania,21.0079,10.9408,3/6/20,0,984.0,0
,Mauritius,-20.2,57.5,3/6/20,0,315.0,0
,Mexico,23.6345,-102.5528,3/6/20,6,542.0,0
,Moldova,47.4116,28.3699,3/6/20,0,295.0,0
,Monaco,43.7333,7.4167,3/6/20,1,88.0,0
,Mongolia,46.8625,103.8467,3/6/20,0,1260.0,0
,Montenegro,42.5,19.3,3/6/20,0,230.0,0
,Morocco,31.7917,-7.0926,3/6/20,2,123.0,0
,Namibia,-22.9576,18.4904,3/6/20,0,159.0,0
,Nepal,28.1667,84.25,3/6/20,1,307.0,0
Aruba,Netherlands,12.5186,-70.0358,3/6/20,0,430.0,0
Curacao,Netherlands,12.1696,-68.99,3/6/20,0,1247.0,0
Sint Maarten,Netherlands,18.0425,-63.0548,3/6/20,0,59.0,0
,Netherlands,52.1326,5.2913,3/6/20,128,46488.0,1
,New Zealand,-40.9006,174.886,3/6/20,4,979.0,0
,Nicaragua,12.8654,-85.2072,3/6/20,0,70.0,0
,Niger,17.6078,8.0817,3/6/20,0,621.0,0
,Nigeria,9.082,8.6753,3/6/20,1,923.0,0
,North Macedonia,41.6086,21.7453,3/6/20,3,91.0,0
,Norway,60.472,8.4689,3/6/20,108,109.0,0
,Oman,21.0,57.0,3/6/20,16,10.0,0
,Pakistan,30.3753,69.3451,3/6/20,6,71.0,0
,Panama,8.538,-80.7821,3/6/20,0,18.0,0
,Papua New Guinea,-6.315,143.9555,3/6/20,0,227.0,0
,Paraguay,-23.4425,-58.4438,3/6/20,0,700.0,0
,Peru,-9.19,-75.0152,3/6/20,1,315.0,0
,Philippines,13.0,122.0,3/6/20,5,127.0,1
,Poland,51.9194,19.1451,3/6/20,5,466.0,0
,Portugal,39.3999,-8.2245,3/6/20,13,130.0,0
,Qatar,25.3548,51.1839,3/6/20,8,1.0,0
,Romania,45.9432,24.9668,3/6/20,9,73.0,0
,Russia,60.0,90.0,3/6/20,13,170.0,0
,Rwanda,-1.9403,29.8739,3/6/20,0,1176.0,0
,Saint Lucia,13.9094,-60.9789,3/6/20,0,0.0,0
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/6/20,0,0.0,0
,San Marino,43.9424,12.4578,3/6/20,21,0.0,1
,Saudi Arabia,24.0,45.0,3/6/20,5,0.0,0
,Senegal,14.4974,-14.4524,3/6/20,4,0.0,0
,Serbia,44.0165,21.0059,3/6/20,1,0.0,0
,Seychelles,-4.6796,55.492,3/6/20,0,40.0,0
,Singapore,1.2833,103.8333,3/6/20,130,0.0,0
,Slovakia,48.669,19.699,3/6/20,1,0.0,0
,Slovenia,46.1512,14.9955,3/6/20,7,0.0,0
,Somalia,5.1521,46.1996,3/6/20,0,0.0,0
,South Africa,-30.5595,22.9375,3/6/20,1,0.0,0
,Spain,40.0,-4.0,3/6/20,400,1.0,5
,Sri Lanka,7.0,81.0,3/6/20,1,0.0,0
,Sudan,12.8628,30.2176,3/6/20,0,0.0,0
,Suriname,3.9193,-56.0278,3/6/20,0,0.0,0
,Sweden,63.0,16.0,3/6/20,101,0.0,0
,Switzerland,46.8182,8.2275,3/6/20,214,1.0,1
,Taiwan*,23.7,121.0,3/6/20,45,0.0,1
,Tanzania,-6.369,34.8888,3/6/20,0,0.0,0
,Thailand,15.0,101.0,3/6/20,48,0.0,1
,Togo,8.6195,0.8248,3/6/20,1,0.0,0
,Trinidad and Tobago,10.6918,-61.2225,3/6/20,0,0.0,0
,Tunisia,34.0,9.0,3/6/20,1,0.0,0
,Turkey,38.9637,35.2433,3/6/20,0,0.0,0
,Uganda,1.0,32.0,3/6/20,0,1.0,0
,Ukraine,48.3794,31.1656,3/6/20,1,0.0,0
,United Arab Emirates,24.0,54.0,3/6/20,29,0.0,0
Bermuda,United Kingdom,32.3078,-64.7505,3/6/20,0,0.0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,3/6/20,0,0.0,0
Channel Islands,United Kingdom,49.3723,-2.3644,3/6/20,0,0.0,0
Gibraltar,United Kingdom,36.1408,-5.3536,3/6/20,1,0.0,0
Isle of Man,United Kingdom,54.2361,-4.5481,3/6/20,0,0.0,0
Montserrat,United Kingdom,16.7425,-62.1874,3/6/20,0,0.0,0
,United Kingdom,55.3781,-3.4360000000000004,3/6/20,163,0.0,2
,Uruguay,-32.5228,-55.7658,3/6/20,0,12.0,0
,US,37.0902,-95.7129,3/6/20,262,0.0,14
,Uzbekistan,41.3775,64.5853,3/6/20,0,0.0,0
,Venezuela,6.4238,-66.5897,3/6/20,0,0.0,0
,Vietnam,16.0,108.0,3/6/20,16,18.0,0
,Zambia,-15.4167,28.2833,3/6/20,0,0.0,0
,Zimbabwe,-20.0,30.0,3/6/20,0,0.0,0
Diamond Princess,Canada,0.0,0.0,3/6/20,0,0.0,0
,Dominica,15.415,-61.371,3/6/20,0,0.0,0
,Grenada,12.1165,-61.678999999999995,3/6/20,0,0.0,0
,Mozambique,-18.665695,35.529562,3/6/20,0,0.0,0
,Syria,34.802075,38.99681500000001,3/6/20,0,0.0,0
,Timor-Leste,-8.874217,125.727539,3/6/20,0,0.0,0
,Belize,13.1939,-59.5432,3/6/20,0,0.0,0
Recovered,Canada,0.0,0.0,3/6/20,0,0.0,0
,Laos,19.856270000000002,102.495496,3/6/20,0,0.0,0
,Libya,26.3351,17.228331,3/6/20,0,0.0,0
,West Bank and Gaza,31.9522,35.2332,3/6/20,7,3.0,0
,Guinea-Bissau,11.8037,-15.1804,3/6/20,0,0.0,0
,Mali,17.570692,-3.996166000000001,3/6/20,0,2394.0,0
,Saint Kitts and Nevis,17.357822,-62.782998,3/6/20,0,3.0,0
Northwest Territories,Canada,64.8255,-124.8457,3/6/20,0,0.0,0
Yukon,Canada,64.2823,-135.0,3/6/20,0,2.0,0
,Kosovo,42.602636,20.902977,3/6/20,0,724.0,0
,Burma,21.9162,95.956,3/6/20,0,0.0,0
Anguilla,United Kingdom,18.2206,-63.0686,3/6/20,0,76.0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,3/6/20,0,0.0,0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,3/6/20,0,0.0,0
,MS Zaandam,0.0,0.0,3/6/20,0,0.0,0
,Botswana,-22.3285,24.6849,3/6/20,0,118.0,0
,Burundi,-3.3731,29.9189,3/6/20,0,1.0,0
,Sierra Leone,8.460555000000001,-11.779889,3/6/20,0,0.0,0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,3/6/20,0,0.0,0
,Malawi,-13.254307999999998,34.301525,3/6/20,0,1.0,0
,Afghanistan,33.0,65.0,3/7/20,1,0.0,0
,Albania,41.1533,20.1683,3/7/20,0,0.0,0
,Algeria,28.0339,1.6596,3/7/20,17,0.0,0
,Andorra,42.5063,1.5218,3/7/20,1,0.0,0
,Angola,-11.2027,17.8739,3/7/20,0,0.0,0
,Antigua and Barbuda,17.0608,-61.7964,3/7/20,0,0.0,0
,Argentina,-38.4161,-63.6167,3/7/20,8,24.0,0
,Armenia,40.0691,45.0382,3/7/20,1,0.0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/7/20,0,0.0,0
New South Wales,Australia,-33.8688,151.2093,3/7/20,28,0.0,1
Northern Territory,Australia,-12.4634,130.8456,3/7/20,0,0.0,0
Queensland,Australia,-28.0167,153.4,3/7/20,13,0.0,0
South Australia,Australia,-34.9285,138.6007,3/7/20,7,1.0,0
Tasmania,Australia,-41.4545,145.9707,3/7/20,1,0.0,0
Victoria,Australia,-37.8136,144.9631,3/7/20,11,0.0,0
Western Australia,Australia,-31.9505,115.8605,3/7/20,3,0.0,1
,Austria,47.5162,14.5501,3/7/20,79,0.0,0
,Azerbaijan,40.1431,47.5769,3/7/20,9,0.0,0
,Bahamas,25.0343,-77.3963,3/7/20,0,0.0,0
,Bahrain,26.0275,50.55,3/7/20,85,0.0,0
,Bangladesh,23.685,90.3563,3/7/20,0,1.0,0
,Barbados,13.1939,-59.5432,3/7/20,0,0.0,0
,Belarus,53.7098,27.9534,3/7/20,6,0.0,0
,Belgium,50.8333,4.0,3/7/20,169,0.0,0
,Benin,9.3077,2.3158,3/7/20,0,0.0,0
,Bhutan,27.5142,90.4336,3/7/20,1,0.0,0
,Bolivia,-16.2902,-63.5887,3/7/20,0,0.0,0
,Bosnia and Herzegovina,43.9159,17.6791,3/7/20,3,0.0,0
,Brazil,-14.235,-51.9253,3/7/20,13,0.0,0
,Brunei,4.5353,114.7277,3/7/20,0,0.0,0
,Bulgaria,42.7339,25.4858,3/7/20,0,1.0,0
,Burkina Faso,12.2383,-1.5616,3/7/20,0,2.0,0
,Cabo Verde,16.5388,-23.0418,3/7/20,0,1.0,0
,Cambodia,11.55,104.9167,3/7/20,1,0.0,0
,Cameroon,3.8480000000000003,11.5021,3/7/20,1,0.0,0
Alberta,Canada,53.9333,-116.5765,3/7/20,2,0.0,0
British Columbia,Canada,49.2827,-123.1207,3/7/20,21,0.0,0
Grand Princess,Canada,37.6489,-122.6655,3/7/20,0,1.0,0
Manitoba,Canada,53.7609,-98.8139,3/7/20,0,0.0,0
New Brunswick,Canada,46.5653,-66.4619,3/7/20,0,0.0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/7/20,0,0.0,0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/7/20,0,3.0,0
Ontario,Canada,51.2538,-85.3232,3/7/20,28,3.0,0
Prince Edward Island,Canada,46.5107,-63.4168,3/7/20,0,0.0,0
Quebec,Canada,52.9399,-73.5491,3/7/20,3,0.0,0
Saskatchewan,Canada,52.9399,-106.4509,3/7/20,0,0.0,0
,Central African Republic,6.6111,20.9394,3/7/20,0,0.0,0
,Chad,15.4542,18.7322,3/7/20,0,0.0,0
,Chile,-35.6751,-71.543,3/7/20,4,0.0,0
Anhui,China,31.8257,117.2264,3/7/20,990,1.0,6
Beijing,China,40.1824,116.4142,3/7/20,426,0.0,8
Chongqing,China,30.0572,107.874,3/7/20,576,0.0,6
Fujian,China,26.0789,117.9874,3/7/20,296,78.0,1
Gansu,China,37.8099,101.0583,3/7/20,120,0.0,2
Guangdong,China,23.3417,113.4244,3/7/20,1352,0.0,7
Guangxi,China,23.8298,108.7881,3/7/20,252,0.0,2
Guizhou,China,26.8154,106.8748,3/7/20,146,0.0,2
Hainan,China,19.1959,109.7453,3/7/20,168,32.0,6
Hebei,China,39.549,116.1306,3/7/20,318,1.0,6
Heilongjiang,China,47.861999999999995,127.7615,3/7/20,481,0.0,13
Henan,China,33.882,113.61399999999999,3/7/20,1272,0.0,22
Hong Kong,China,22.3,114.2,3/7/20,108,1.0,2
Hubei,China,30.9756,112.2707,3/7/20,67666,3.0,2959
Hunan,China,27.6104,111.7088,3/7/20,1018,0.0,4
Inner Mongolia,China,44.0935,113.9448,3/7/20,75,15.0,1
Jiangsu,China,32.9711,119.455,3/7/20,631,0.0,0
Jiangxi,China,27.614,115.7221,3/7/20,935,31.0,1
Jilin,China,43.6661,126.1923,3/7/20,93,0.0,1
Liaoning,China,41.2956,122.6085,3/7/20,125,0.0,1
Macau,China,22.1667,113.55,3/7/20,10,0.0,0
Ningxia,China,37.2692,106.1655,3/7/20,75,0.0,0
Qinghai,China,35.7452,95.9956,3/7/20,18,0.0,0
Shaanxi,China,35.1917,108.8701,3/7/20,245,0.0,1
Shandong,China,36.3427,118.1498,3/7/20,758,0.0,6
Shanghai,China,31.201999999999998,121.4491,3/7/20,342,7.0,3
Shanxi,China,37.5777,112.2922,3/7/20,133,0.0,0
Sichuan,China,30.6171,102.7103,3/7/20,539,0.0,3
Tianjin,China,39.3054,117.323,3/7/20,136,0.0,3
Tibet,China,31.6927,88.0924,3/7/20,1,0.0,0
Xinjiang,China,41.1129,85.2401,3/7/20,76,0.0,3
Yunnan,China,24.974,101.48700000000001,3/7/20,174,0.0,2
Zhejiang,China,29.1832,120.0934,3/7/20,1215,18.0,1
,Colombia,4.5709,-74.2973,3/7/20,1,0.0,0
,Congo (Brazzaville),-4.0383,21.7587,3/7/20,0,7.0,0
,Congo (Kinshasa),-4.0383,21.7587,3/7/20,0,0.0,0
,Costa Rica,9.7489,-83.7534,3/7/20,1,0.0,0
,Cote d'Ivoire,7.54,-5.5471,3/7/20,0,16.0,0
,Croatia,45.1,15.2,3/7/20,12,0.0,0
,Diamond Princess,0.0,0.0,3/7/20,706,0.0,6
,Cuba,22.0,-80.0,3/7/20,0,0.0,0
,Cyprus,35.1264,33.4299,3/7/20,0,0.0,0
,Czechia,49.8175,15.472999999999999,3/7/20,19,0.0,0
Faroe Islands,Denmark,61.8926,-6.9118,3/7/20,1,0.0,0
Greenland,Denmark,71.7069,-42.6043,3/7/20,0,0.0,0
,Denmark,56.2639,9.5018,3/7/20,23,0.0,0
,Djibouti,11.8251,42.5903,3/7/20,0,0.0,0
,Dominican Republic,18.7357,-70.1627,3/7/20,2,0.0,0
,Ecuador,-1.8312,-78.1834,3/7/20,13,0.0,0
,Egypt,26.0,30.0,3/7/20,15,0.0,0
,El Salvador,13.7942,-88.8965,3/7/20,0,0.0,0
,Equatorial Guinea,1.5,10.0,3/7/20,0,0.0,0
,Eritrea,15.1794,39.7823,3/7/20,0,0.0,0
,Estonia,58.5953,25.0136,3/7/20,10,0.0,0
,Eswatini,-26.5225,31.4659,3/7/20,0,0.0,0
,Ethiopia,9.145,40.4897,3/7/20,0,0.0,0
,Fiji,-17.7134,178.065,3/7/20,0,0.0,0
,Finland,64.0,26.0,3/7/20,15,0.0,0
French Guiana,France,3.9339,-53.1258,3/7/20,5,0.0,0
French Polynesia,France,-17.6797,149.4068,3/7/20,0,0.0,0
Guadeloupe,France,16.25,-61.5833,3/7/20,0,0.0,0
Mayotte,France,-12.8275,45.1662,3/7/20,0,0.0,0
New Caledonia,France,-20.9043,165.618,3/7/20,0,4.0,0
Reunion,France,-21.1351,55.2471,3/7/20,0,0.0,0
Saint Barthelemy,France,17.9,-62.8333,3/7/20,3,8.0,0
St Martin,France,18.0708,-63.0501,3/7/20,0,2.0,0
Martinique,France,14.6415,-61.0242,3/7/20,2,0.0,0
,France,46.2276,2.2137,3/7/20,949,7.0,11
,Gabon,-0.8037,11.6094,3/7/20,0,0.0,0
,Gambia,13.4432,-15.3101,3/7/20,0,4.0,0
,Georgia,42.3154,43.3569,3/7/20,4,0.0,0
,Germany,51.0,9.0,3/7/20,799,0.0,0
,Ghana,7.9465,-1.0232,3/7/20,0,22.0,0
,Greece,39.0742,21.8243,3/7/20,46,0.0,0
,Guatemala,15.7835,-90.2308,3/7/20,0,0.0,0
,Guinea,9.9456,-9.6966,3/7/20,0,3.0,0
,Guyana,5.0,-58.75,3/7/20,0,1.0,0
,Haiti,18.9712,-72.2852,3/7/20,0,0.0,0
,Holy See,41.9029,12.4534,3/7/20,1,0.0,0
,Honduras,15.2,-86.2419,3/7/20,0,0.0,0
,Hungary,47.1625,19.5033,3/7/20,4,0.0,0
,Iceland,64.9631,-19.0208,3/7/20,50,0.0,0
,India,21.0,78.0,3/7/20,34,0.0,0
,Indonesia,-0.7893,113.9213,3/7/20,4,0.0,0
,Iran,32.0,53.0,3/7/20,5823,0.0,145
,Iraq,33.0,44.0,3/7/20,54,0.0,4
,Ireland,53.1424,-7.6921,3/7/20,18,0.0,0
,Israel,31.0,35.0,3/7/20,43,1.0,0
,Italy,43.0,12.0,3/7/20,5883,0.0,233
,Jamaica,18.1096,-77.2975,3/7/20,0,8.0,0
,Japan,36.0,138.0,3/7/20,461,0.0,6
,Jordan,31.24,36.51,3/7/20,1,0.0,0
,Kazakhstan,48.0196,66.9237,3/7/20,0,0.0,0
,Kenya,-0.0236,37.9062,3/7/20,0,984.0,0
,"Korea, South",36.0,128.0,3/7/20,7041,320.0,44
,Kuwait,29.5,47.75,3/7/20,61,547.0,0
,Kyrgyzstan,41.2044,74.7661,3/7/20,0,295.0,0
,Latvia,56.8796,24.6032,3/7/20,1,88.0,0
,Lebanon,33.8547,35.8623,3/7/20,22,1274.0,0
,Liberia,6.4281,-9.4295,3/7/20,0,234.0,0
,Liechtenstein,47.14,9.55,3/7/20,1,129.0,0
,Lithuania,55.1694,23.8813,3/7/20,1,159.0,0
,Luxembourg,49.8153,6.1296,3/7/20,2,307.0,0
,Madagascar,-18.7669,46.8691,3/7/20,0,434.0,0
,Malaysia,2.5,112.5,3/7/20,93,1247.0,0
,Maldives,3.2028,73.2207,3/7/20,0,65.0,0
,Malta,35.9375,14.3754,3/7/20,3,47743.0,0
,Mauritania,21.0079,10.9408,3/7/20,0,990.0,0
,Mauritius,-20.2,57.5,3/7/20,0,70.0,0
,Mexico,23.6345,-102.5528,3/7/20,6,627.0,0
,Moldova,47.4116,28.3699,3/7/20,0,927.0,0
,Monaco,43.7333,7.4167,3/7/20,1,91.0,0
,Mongolia,46.8625,103.8467,3/7/20,0,111.0,0
,Montenegro,42.5,19.3,3/7/20,0,10.0,0
,Morocco,31.7917,-7.0926,3/7/20,2,71.0,0
,Namibia,-22.9576,18.4904,3/7/20,0,18.0,0
,Nepal,28.1667,84.25,3/7/20,1,227.0,0
Aruba,Netherlands,12.5186,-70.0358,3/7/20,0,719.0,0
Curacao,Netherlands,12.1696,-68.99,3/7/20,0,319.0,0
Sint Maarten,Netherlands,18.0425,-63.0548,3/7/20,0,131.0,0
,Netherlands,52.1326,5.2913,3/7/20,188,478.0,1
,New Zealand,-40.9006,174.886,3/7/20,5,131.0,0
,Nicaragua,12.8654,-85.2072,3/7/20,0,1.0,0
,Niger,17.6078,8.0817,3/7/20,0,73.0,0
,Nigeria,9.082,8.6753,3/7/20,1,170.0,0
,North Macedonia,41.6086,21.7453,3/7/20,3,1191.0,0
,Norway,60.472,8.4689,3/7/20,147,0.0,0
,Oman,21.0,57.0,3/7/20,16,0.0,0
,Pakistan,30.3753,69.3451,3/7/20,6,0.0,0
,Panama,8.538,-80.7821,3/7/20,0,0.0,0
,Papua New Guinea,-6.315,143.9555,3/7/20,0,0.0,0
,Paraguay,-23.4425,-58.4438,3/7/20,0,0.0,0
,Peru,-9.19,-75.0152,3/7/20,1,40.0,0
,Philippines,13.0,122.0,3/7/20,6,0.0,1
,Poland,51.9194,19.1451,3/7/20,5,0.0,0
,Portugal,39.3999,-8.2245,3/7/20,20,0.0,0
,Qatar,25.3548,51.1839,3/7/20,8,0.0,0
,Romania,45.9432,24.9668,3/7/20,9,0.0,0
,Russia,60.0,90.0,3/7/20,13,1.0,0
,Rwanda,-1.9403,29.8739,3/7/20,0,0.0,0
,Saint Lucia,13.9094,-60.9789,3/7/20,0,0.0,0
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/7/20,0,0.0,0
,San Marino,43.9424,12.4578,3/7/20,23,0.0,1
,Saudi Arabia,24.0,45.0,3/7/20,5,1.0,0
,Senegal,14.4974,-14.4524,3/7/20,4,0.0,0
,Serbia,44.0165,21.0059,3/7/20,1,0.0,0
,Seychelles,-4.6796,55.492,3/7/20,0,0.0,0
,Singapore,1.2833,103.8333,3/7/20,138,0.0,0
,Slovakia,48.669,19.699,3/7/20,1,0.0,0
,Slovenia,46.1512,14.9955,3/7/20,7,0.0,0
,Somalia,5.1521,46.1996,3/7/20,0,0.0,0
,South Africa,-30.5595,22.9375,3/7/20,1,1.0,0
,Spain,40.0,-4.0,3/7/20,500,0.0,10
,Sri Lanka,7.0,81.0,3/7/20,1,0.0,0
,Sudan,12.8628,30.2176,3/7/20,0,0.0,0
,Suriname,3.9193,-56.0278,3/7/20,0,0.0,0
,Sweden,63.0,16.0,3/7/20,161,0.0,0
,Switzerland,46.8182,8.2275,3/7/20,268,0.0,1
,Taiwan*,23.7,121.0,3/7/20,45,0.0,1
,Tanzania,-6.369,34.8888,3/7/20,0,0.0,0
,Thailand,15.0,101.0,3/7/20,50,0.0,1
,Togo,8.6195,0.8248,3/7/20,1,12.0,0
,Trinidad and Tobago,10.6918,-61.2225,3/7/20,0,0.0,0
,Tunisia,34.0,9.0,3/7/20,1,0.0,0
,Turkey,38.9637,35.2433,3/7/20,0,0.0,0
,Uganda,1.0,32.0,3/7/20,0,18.0,0
,Ukraine,48.3794,31.1656,3/7/20,1,0.0,0
,United Arab Emirates,24.0,54.0,3/7/20,45,0.0,0
Bermuda,United Kingdom,32.3078,-64.7505,3/7/20,0,0.0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,3/7/20,0,0.0,0
Channel Islands,United Kingdom,49.3723,-2.3644,3/7/20,0,0.0,0
Gibraltar,United Kingdom,36.1408,-5.3536,3/7/20,1,0.0,0
Isle of Man,United Kingdom,54.2361,-4.5481,3/7/20,0,0.0,0
Montserrat,United Kingdom,16.7425,-62.1874,3/7/20,0,0.0,0
,United Kingdom,55.3781,-3.4360000000000004,3/7/20,206,0.0,2
,Uruguay,-32.5228,-55.7658,3/7/20,0,0.0,0
,US,37.0902,-95.7129,3/7/20,402,0.0,17
,Uzbekistan,41.3775,64.5853,3/7/20,0,1.0,0
,Venezuela,6.4238,-66.5897,3/7/20,0,4.0,0
,Vietnam,16.0,108.0,3/7/20,18,2.0,0
,Zambia,-15.4167,28.2833,3/7/20,0,2731.0,0
,Zimbabwe,-20.0,30.0,3/7/20,0,3.0,0
Diamond Princess,Canada,0.0,0.0,3/7/20,0,0.0,0
,Dominica,15.415,-61.371,3/7/20,0,4.0,0
,Grenada,12.1165,-61.678999999999995,3/7/20,0,724.0,0
,Mozambique,-18.665695,35.529562,3/7/20,0,0.0,0
,Syria,34.802075,38.99681500000001,3/7/20,0,101.0,0
,Timor-Leste,-8.874217,125.727539,3/7/20,0,0.0,0
,Belize,13.1939,-59.5432,3/7/20,0,0.0,0
Recovered,Canada,0.0,0.0,3/7/20,0,0.0,0
,Laos,19.856270000000002,102.495496,3/7/20,0,247.0,0
,Libya,26.3351,17.228331,3/7/20,0,1.0,0
,West Bank and Gaza,31.9522,35.2332,3/7/20,16,0.0,0
,Guinea-Bissau,11.8037,-15.1804,3/7/20,0,1.0,0
,Mali,17.570692,-3.996166000000001,3/7/20,0,1.0,0
,Saint Kitts and Nevis,17.357822,-62.782998,3/7/20,0,0.0,0
Northwest Territories,Canada,64.8255,-124.8457,3/7/20,0,0.0,0
Yukon,Canada,64.2823,-135.0,3/7/20,0,0.0,0
,Kosovo,42.602636,20.902977,3/7/20,0,0.0,0
,Burma,21.9162,95.956,3/7/20,0,0.0,0
Anguilla,United Kingdom,18.2206,-63.0686,3/7/20,0,0.0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,3/7/20,0,24.0,0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,3/7/20,0,0.0,0
,MS Zaandam,0.0,0.0,3/7/20,0,0.0,0
,Botswana,-22.3285,24.6849,3/7/20,0,0.0,0
,Burundi,-3.3731,29.9189,3/7/20,0,0.0,0
,Sierra Leone,8.460555000000001,-11.779889,3/7/20,0,0.0,0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,3/7/20,0,4.0,0
,Malawi,-13.254307999999998,34.301525,3/7/20,0,0.0,0
,Afghanistan,33.0,65.0,3/8/20,4,0.0,0
,Albania,41.1533,20.1683,3/8/20,0,0.0,0
,Algeria,28.0339,1.6596,3/8/20,19,0.0,0
,Andorra,42.5063,1.5218,3/8/20,1,0.0,0
,Angola,-11.2027,17.8739,3/8/20,0,0.0,0
,Antigua and Barbuda,17.0608,-61.7964,3/8/20,0,0.0,0
,Argentina,-38.4161,-63.6167,3/8/20,12,1.0,1
,Armenia,40.0691,45.0382,3/8/20,1,0.0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/8/20,0,0.0,0
New South Wales,Australia,-33.8688,151.2093,3/8/20,38,0.0,2
Northern Territory,Australia,-12.4634,130.8456,3/8/20,0,0.0,0
Queensland,Australia,-28.0167,153.4,3/8/20,15,0.0,0
South Australia,Australia,-34.9285,138.6007,3/8/20,7,0.0,0
Tasmania,Australia,-41.4545,145.9707,3/8/20,2,0.0,0
Victoria,Australia,-37.8136,144.9631,3/8/20,11,0.0,0
Western Australia,Australia,-31.9505,115.8605,3/8/20,3,0.0,1
,Austria,47.5162,14.5501,3/8/20,104,1.0,0
,Azerbaijan,40.1431,47.5769,3/8/20,9,9.0,0
,Bahamas,25.0343,-77.3963,3/8/20,0,1.0,0
,Bahrain,26.0275,50.55,3/8/20,85,0.0,0
,Bangladesh,23.685,90.3563,3/8/20,3,0.0,0
,Barbados,13.1939,-59.5432,3/8/20,0,0.0,0
,Belarus,53.7098,27.9534,3/8/20,6,0.0,0
,Belgium,50.8333,4.0,3/8/20,200,2.0,0
,Benin,9.3077,2.3158,3/8/20,0,0.0,0
